timestamp(ms),Data age,State,Altitude,Verticalvel,RSSI,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Pitch,Yaw,Roll,Uptime,
"1721516663.138",,"0","1.2","1.28",,,,,,,,,,,,
"1721516663.139",,,,,"-81","0.51","-0.15",,,,,,,,,
"1721516663.14",,,,,,,,"9.86","-0.01","0.01","-0.01",,,,,
"1721516663.141",,,,,,,,,,,,"1.51","3.13","1.87","1499260",
"1721516663.157","0.016",,,,,,,,,,,,,,,
"1721516663.258","0.117",,,,,,,,,,,,,,,
"1721516663.359","0.218",,,,,,,,,,,,,,,
"1721516663.46","0.319",,,,,,,,,,,,,,,
"1721516663.562","0.42",,,,,,,,,,,,,,,
"1721516663.662","0.521",,,,,,,,,,,,,,,
"1721516663.764","0.622",,,,,,,,,,,,,,,
"1721516663.864","0.723",,,,,,,,,,,,,,,
"1721516663.965","0.824",,,,,,,,,,,,,,,
"1721516664.066","0.925",,,,,,,,,,,,,,,
"1721516664.167","1.026",,,,,,,,,,,,,,,
"1721516664.268","1.127",,,,,,,,,,,,,,,
"1721516664.369","1.228",,,,,,,,,,,,,,,
"1721516664.471","1.329",,,,,,,,,,,,,,,
"1721516664.571","1.43",,,,,,,,,,,,,,,
"1721516664.673","1.531",,,,,,,,,,,,,,,
"1721516664.773","1.632",,,,,,,,,,,,,,,
"1721516664.875","1.733",,,,,,,,,,,,,,,
"1721516664.975","1.834",,,,,,,,,,,,,,,
"1721516665.068",,"0","1.2","1.28","-80","0.5",,,,,,,,,,
"1721516665.069",,,,,,,"-0.17","9.88","0.01","-0.04",,,,,,
"1721516665.07",,,,,,,,,,,"0","1.51","-3.13","1.88",,
"1721516665.071",,,,,,,,,,,,,,,"1500234",
"1721516665.08","0.006",,,,,,,,,,,,,,,
"1721516665.178","0.107",,,,,,,,,,,,,,,
"1721516665.279","0.208",,,,,,,,,,,,,,,
"1721516665.379","0.309",,,,,,,,,,,,,,,
"1721516665.48","0.41",,,,,,,,,,,,,,,
"1721516665.581","0.511",,,,,,,,,,,,,,,
"1721516665.688","0.612",,,,,,,,,,,,,,,
"1721516665.783","0.713",,,,,,,,,,,,,,,
"1721516665.884","0.814",,,,,,,,,,,,,,,
"1721516665.986","0.915",,,,,,,,,,,,,,,
"1721516666.071",,"0","1.1",,,,,,,,,,,,,
"1721516666.072",,,,"1.27","-81","0.49","-0.15",,,,,,,,,
"1721516666.073",,,,,,,,"9.84","0.02",,,,,,,
"1721516666.074",,,,,,,,,,"0","0.03","1.51","-3.13","1.88",,
"1721516666.075",,,,,,,,,,,,,,,"1502193",
"1721516666.086","0.012",,,,,,,,,,,,,,,
"1721516666.188","0.113",,,,,,,,,,,,,,,
"1721516666.288","0.214",,,,,,,,,,,,,,,
"1721516666.39","0.315",,,,,,,,,,,,,,,
"1721516666.49","0.416",,,,,,,,,,,,,,,
"1721516666.591","0.517",,,,,,,,,,,,,,,
"1721516666.692","0.618",,,,,,,,,,,,,,,
"1721516666.794","0.719",,,,,,,,,,,,,,,
"1721516666.894","0.82",,,,,,,,,,,,,,,
"1721516666.996","0.921",,,,,,,,,,,,,,,
"1721516667.074",,"0","1.1","1.27","-80",,,,,,,,,,,
"1721516667.075",,,,,,"0.52","-0.16","9.87",,,,,,,,
"1721516667.076",,,,,,,,,"0.03","0.03","0","1.51",,,,
"1721516667.077",,,,,,,,,,,,,"-3.14","1.89","1503196",
"1721516667.096","0.02",,,,,,,,,,,,,,,
"1721516667.197","0.121",,,,,,,,,,,,,,,
"1721516667.298","0.222",,,,,,,,,,,,,,,
"1721516667.399","0.323",,,,,,,,,,,,,,,
"1721516667.501","0.424",,,,,,,,,,,,,,,
"1721516667.601","0.525",,,,,,,,,,,,,,,
"1721516667.703","0.626",,,,,,,,,,,,,,,
"1721516667.803","0.727",,,,,,,,,,,,,,,
"1721516667.904","0.828",,,,,,,,,,,,,,,
"1721516668.005","0.929",,,,,,,,,,,,,,,
"1721516668.076",,"0",,,,,,,,,,,,,,
"1721516668.077",,,"1.1","1.26","-81","0.52",,,,,,,,,,
"1721516668.078",,,,,,,"-0.14","9.9","-0.03","0",,,,,,
"1721516668.079",,,,,,,,,,,"0.04","1.51","-3.13",,,
"1721516668.08",,,,,,,,,,,,,,"1.89","1504199",
"1721516668.107","0.027",,,,,,,,,,,,,,,
"1721516668.207","0.128",,,,,,,,,,,,,,,
"1721516668.309","0.229",,,,,,,,,,,,,,,
"1721516668.409","0.33",,,,,,,,,,,,,,,
"1721516668.51","0.431",,,,,,,,,,,,,,,
"1721516668.611","0.532",,,,,,,,,,,,,,,
"1721516668.713","0.633",,,,,,,,,,,,,,,
"1721516668.813","0.734",,,,,,,,,,,,,,,
"1721516668.914","0.835",,,,,,,,,,,,,,,
"1721516669.015","0.936",,,,,,,,,,,,,,,
"1721516669.078",,"0","1.2",,,,,,,,,,,,,
"1721516669.079",,,,"1.28","-80","0.49","-0.2",,,,,,,,,
"1721516669.08",,,,,,,,"9.86","-0.01","0.02","0.01",,,,,
"1721516669.081",,,,,,,,,,,,"1.51","3.14","1.9","1505202",
"1721516669.116","0.035",,,,,,,,,,,,,,,
"1721516669.218","0.136",,,,,,,,,,,,,,,
"1721516669.319","0.237",,,,,,,,,,,,,,,
"1721516669.42","0.338",,,,,,,,,,,,,,,
"1721516669.52","0.439",,,,,,,,,,,,,,,
"1721516669.622","0.54",,,,,,,,,,,,,,,
"1721516669.722","0.641",,,,,,,,,,,,,,,
"1721516669.824","0.742",,,,,,,,,,,,,,,
"1721516669.924","0.843",,,,,,,,,,,,,,,
"1721516670.025","0.944",,,,,,,,,,,,,,,
"1721516670.079",,"0",,,,,,,,,,,,,,
"1721516670.08",,,"1.3","1.29",,,,,,,,,,,,
"1721516670.081",,,,,"-80","0.52","-0.18","9.9",,,,,,,,
"1721516670.082",,,,,,,,,"-0.01","-0.02","0.02","1.51",,,,
"1721516670.083",,,,,,,,,,,,,"-3.13","1.9","1506203",
"1721516670.126","0.044",,,,,,,,,,,,,,,
"1721516670.228","0.145",,,,,,,,,,,,,,,
"1721516670.328","0.246",,,,,,,,,,,,,,,
"1721516670.429","0.347",,,,,,,,,,,,,,,
"1721516670.531","0.448",,,,,,,,,,,,,,,
"1721516670.631","0.549",,,,,,,,,,,,,,,
"1721516670.733","0.65",,,,,,,,,,,,,,,
"1721516670.834","0.751",,,,,,,,,,,,,,,
"1721516670.934","0.852",,,,,,,,,,,,,,,
"1721516671.035","0.953",,,,,,,,,,,,,,,
"1721516671.084",,"0","1.3",,,,,,,,,,,,,
"1721516671.085",,,,"1.29","-81","0.48","-0.2","9.87",,,,,,,,
"1721516671.086",,,,,,,,,"0","0","0","1.51",,,,
"1721516671.087",,,,,,,,,,,,,"-3.14","1.9","1507205",
"1721516671.137","0.049",,,,,,,,,,,,,,,
"1721516671.237","0.15",,,,,,,,,,,,,,,
"1721516671.338","0.251",,,,,,,,,,,,,,,
"1721516671.439","0.352",,,,,,,,,,,,,,,
"1721516671.54","0.453",,,,,,,,,,,,,,,
"1721516671.641","0.554",,,,,,,,,,,,,,,
"1721516671.742","0.655",,,,,,,,,,,,,,,
"1721516671.843","0.756",,,,,,,,,,,,,,,
"1721516671.945","0.857",,,,,,,,,,,,,,,
"1721516672.045","0.958",,,,,,,,,,,,,,,
"1721516672.086",,"0",,,,,,,,,,,,,,
"1721516672.087",,,"1.3","1.29","-80",,,,,,,,,,,
"1721516672.088",,,,,,"0.5","-0.15","9.85","0.01",,,,,,,
"1721516672.089",,,,,,,,,,"0","-0.01","1.51","-3.14",,,
"1721516672.09",,,,,,,,,,,,,,"1.9","1508209",
"1721516672.147","0.056",,,,,,,,,,,,,,,
"1721516672.248","0.157",,,,,,,,,,,,,,,
"1721516672.348","0.258",,,,,,,,,,,,,,,
"1721516672.45","0.359",,,,,,,,,,,,,,,
"1721516672.551","0.46",,,,,,,,,,,,,,,
"1721516672.652","0.561",,,,,,,,,,,,,,,
"1721516672.752","0.662",,,,,,,,,,,,,,,
"1721516672.854","0.763",,,,,,,,,,,,,,,
"1721516672.955","0.864",,,,,,,,,,,,,,,
"1721516673.056","0.965",,,,,,,,,,,,,,,
"1721516673.089",,"0",,,,,,,,,,,,,,
"1721516673.09",,,"1.1","1.27",,,,,,,,,,,,
"1721516673.091",,,,,"-81","0.51","-0.11","9.88",,,,,,,,
"1721516673.092",,,,,,,,,"-0.04","0","-0.01",,,,,
"1721516673.093",,,,,,,,,,,,"1.51","3.14","1.9","1509212",
"1721516673.156","0.064",,,,,,,,,,,,,,,
"1721516673.257","0.165",,,,,,,,,,,,,,,
"1721516673.358","0.266",,,,,,,,,,,,,,,
"1721516673.46","0.367",,,,,,,,,,,,,,,
"1721516673.56","0.468",,,,,,,,,,,,,,,
"1721516673.662","0.569",,,,,,,,,,,,,,,
"1721516673.763","0.67",,,,,,,,,,,,,,,
"1721516673.863","0.771",,,,,,,,,,,,,,,
"1721516673.965","0.872",,,,,,,,,,,,,,,
"1721516674.065","0.973",,,,,,,,,,,,,,,
"1721516674.092",,"0",,,,,,,,,,,,,,
"1721516674.093",,,"1","1.27","-80",,,,,,,,,,,
"1721516674.094",,,,,,"0.49","-0.12","9.88","0.02",,,,,,,
"1721516674.095",,,,,,,,,,"0.02","-0.03","1.51","-3.13",,,
"1721516674.096",,,,,,,,,,,,,,"1.9","1510215",
"1721516674.166","0.07",,,,,,,,,,,,,,,
"1721516674.267","0.171",,,,,,,,,,,,,,,
"1721516674.369","0.272",,,,,,,,,,,,,,,
"1721516674.469","0.373",,,,,,,,,,,,,,,
"1721516674.571","0.474",,,,,,,,,,,,,,,
"1721516674.671","0.575",,,,,,,,,,,,,,,
"1721516674.773","0.676",,,,,,,,,,,,,,,
"1721516674.873","0.777",,,,,,,,,,,,,,,
"1721516674.975","0.878",,,,,,,,,,,,,,,
"1721516675.075","0.979",,,,,,,,,,,,,,,
"1721516675.177","1.08",,,,,,,,,,,,,,,
"1721516675.277","1.181",,,,,,,,,,,,,,,
"1721516675.379","1.282",,,,,,,,,,,,,,,
"1721516675.479","1.383",,,,,,,,,,,,,,,
"1721516675.58","1.484",,,,,,,,,,,,,,,
"1721516675.681","1.585",,,,,,,,,,,,,,,
"1721516675.782","1.686",,,,,,,,,,,,,,,
"1721516675.883","1.787",,,,,,,,,,,,,,,
"1721516675.984","1.888",,,,,,,,,,,,,,,
"1721516676.028",,"0","1.1","1.28",,,,,,,,,,,,
"1721516676.029",,,,,"-81","0.49",,,,,,,,,,
"1721516676.03",,,,,,,"-0.14","9.86","-0.04","-0.01","-0.01",,,,,
"1721516676.031",,,,,,,,,,,,"1.51","-3.13","1.9","1511191",
"1721516676.085","0.054",,,,,,,,,,,,,,,
"1721516676.186","0.155",,,,,,,,,,,,,,,
"1721516676.288","0.256",,,,,,,,,,,,,,,
"1721516676.388","0.357",,,,,,,,,,,,,,,
"1721516676.49","0.458",,,,,,,,,,,,,,,
"1721516676.59","0.559",,,,,,,,,,,,,,,
"1721516676.691","0.66",,,,,,,,,,,,,,,
"1721516676.792","0.761",,,,,,,,,,,,,,,
"1721516676.894","0.862",,,,,,,,,,,,,,,
"1721516676.994","0.963",,,,,,,,,,,,,,,
"1721516677.031",,"0","1.1","1.28","-81",,,,,,,,,,,
"1721516677.032",,,,,,"0.52","-0.2","9.89","0.01","0.01",,,,,,
"1721516677.033",,,,,,,,,,,"0","1.51",,,,
"1721516677.034",,,,,,,,,,,,,"-3.13","1.91","1513153",
"1721516677.096","0.062",,,,,,,,,,,,,,,
"1721516677.197","0.163",,,,,,,,,,,,,,,
"1721516677.297","0.264",,,,,,,,,,,,,,,
"1721516677.398","0.365",,,,,,,,,,,,,,,
"1721516677.499","0.466",,,,,,,,,,,,,,,
"1721516677.601","0.567",,,,,,,,,,,,,,,
"1721516677.701","0.668",,,,,,,,,,,,,,,
"1721516677.803","0.769",,,,,,,,,,,,,,,
"1721516677.903","0.87",,,,,,,,,,,,,,,
"1721516678.005","0.971",,,,,,,,,,,,,,,
"1721516678.034",,"0","1.1",,,,,,,,,,,,,
"1721516678.035",,,,"1.28","-81","0.53",,,,,,,,,,
"1721516678.036",,,,,,,"-0.16","9.89","0","-0.03",,,,,,
"1721516678.037",,,,,,,,,,,"0","1.52","-3.13","1.91","1514155",
"1721516678.105","0.068",,,,,,,,,,,,,,,
"1721516678.207","0.169",,,,,,,,,,,,,,,
"1721516678.307","0.27",,,,,,,,,,,,,,,
"1721516678.408","0.371",,,,,,,,,,,,,,,
"1721516678.509","0.472",,,,,,,,,,,,,,,
"1721516678.611","0.573",,,,,,,,,,,,,,,
"1721516678.712","0.674",,,,,,,,,,,,,,,
"1721516678.812","0.775",,,,,,,,,,,,,,,
"1721516678.913","0.876",,,,,,,,,,,,,,,
"1721516679.014","0.977",,,,,,,,,,,,,,,
"1721516679.035",,"0",,,,,,,,,,,,,,
"1721516679.036",,,"1","1.28","-80",,,,,,,,,,,
"1721516679.037",,,,,,"0.47","-0.23","9.86","0",,,,,,,
"1721516679.038",,,,,,,,,,"0","0","1.51",,,,
"1721516679.039",,,,,,,,,,,,,"-3.13","1.91","1515159",
"1721516679.116","0.077",,,,,,,,,,,,,,,
"1721516679.216","0.178",,,,,,,,,,,,,,,
"1721516679.317","0.279",,,,,,,,,,,,,,,
"1721516679.419","0.38",,,,,,,,,,,,,,,
"1721516679.519","0.481",,,,,,,,,,,,,,,
"1721516679.621","0.582",,,,,,,,,,,,,,,
"1721516679.722","0.683",,,,,,,,,,,,,,,
"1721516679.822","0.784",,,,,,,,,,,,,,,
"1721516679.923","0.885",,,,,,,,,,,,,,,
"1721516680.024","0.986",,,,,,,,,,,,,,,
"1721516680.04",,"0","0.9",,,,,,,,,,,,,
"1721516680.041",,,,"1.27","-81","0.51",,,,,,,,,,
"1721516680.042",,,,,,,"-0.19","9.89","0",,,,,,,
"1721516680.043",,,,,,,,,,"0","0.02","1.51",,,,
"1721516680.044",,,,,,,,,,,,,"-3.13","1.93","1516161",
"1721516680.126","0.082",,,,,,,,,,,,,,,
"1721516680.227","0.183",,,,,,,,,,,,,,,
"1721516680.328","0.284",,,,,,,,,,,,,,,
"1721516680.428","0.385",,,,,,,,,,,,,,,
"1721516680.529","0.486",,,,,,,,,,,,,,,
"1721516680.63","0.587",,,,,,,,,,,,,,,
"1721516680.731","0.688",,,,,,,,,,,,,,,
"1721516680.833","0.789",,,,,,,,,,,,,,,
"1721516680.933","0.89",,,,,,,,,,,,,,,
"1721516681.034","0.991",,,,,,,,,,,,,,,
"1721516681.043",,"0","1",,,,,,,,,,,,,
"1721516681.044",,,,"1.28","-80","0.49",,,,,,,,,,
"1721516681.045",,,,,,,"-0.16","9.87","0.02",,,,,,,
"1721516681.046",,,,,,,,,,"-0.03","0.02","1.51",,,,
"1721516681.047",,,,,,,,,,,,,"-3.13","1.93","1517166",
"1721516681.135","0.088",,,,,,,,,,,,,,,
"1721516681.237","0.189",,,,,,,,,,,,,,,
"1721516681.337","0.29",,,,,,,,,,,,,,,
"1721516681.439","0.391",,,,,,,,,,,,,,,
"1721516681.539","0.492",,,,,,,,,,,,,,,
"1721516681.641","0.593",,,,,,,,,,,,,,,
"1721516681.741","0.694",,,,,,,,,,,,,,,
"1721516681.843","0.795",,,,,,,,,,,,,,,
"1721516681.943","0.896",,,,,,,,,,,,,,,
"1721516682.045","0.997",,,,,,,,,,,,,,,
"1721516682.048",,"0","1","1.28",,,,,,,,,,,,
"1721516682.049",,,,,"-79","0.5","-0.15",,,,,,,,,
"1721516682.05",,,,,,,,"9.87","0","0.02","0.05",,,,,
"1721516682.051",,,,,,,,,,,,"1.51","-3.13","1.93","1518169",
"1721516682.145","0.094",,,,,,,,,,,,,,,
"1721516682.246","0.195",,,,,,,,,,,,,,,
"1721516682.348","0.296",,,,,,,,,,,,,,,
"1721516682.448","0.397",,,,,,,,,,,,,,,
"1721516682.549","0.498",,,,,,,,,,,,,,,
"1721516682.65","0.599",,,,,,,,,,,,,,,
"1721516682.751","0.7",,,,,,,,,,,,,,,
"1721516682.852","0.801",,,,,,,,,,,,,,,
"1721516682.954","0.902",,,,,,,,,,,,,,,
"1721516683.051",,"0","1","1.28",,,,,,,,,,,,
"1721516683.052",,,,,"-80","0.47","-0.17",,,,,,,,,
"1721516683.053",,,,,,,,"9.87","0.01","0","0.03",,,,,
"1721516683.054",,,,,,,,,,,,"1.51","-3.13",,,
"1721516683.055","0.001",,,,,,,,,,,,,"1.94","1519173",
"1721516683.156","0.102",,,,,,,,,,,,,,,
"1721516683.256","0.203",,,,,,,,,,,,,,,
"1721516683.358","0.304",,,,,,,,,,,,,,,
"1721516683.458","0.405",,,,,,,,,,,,,,,
"1721516683.56","0.506",,,,,,,,,,,,,,,
"1721516683.66","0.607",,,,,,,,,,,,,,,
"1721516683.762","0.708",,,,,,,,,,,,,,,
"1721516683.862","0.809",,,,,,,,,,,,,,,
"1721516683.963","0.91",,,,,,,,,,,,,,,
"1721516684.052",,"0",,,,,,,,,,,,,,
"1721516684.053",,,"1.3","1.3","-79",,,,,,,,,,,
"1721516684.054",,,,,,"0.49","-0.18","9.88",,,,,,,,
"1721516684.055",,,,,,,,,"0.04","0","0.02","1.52",,,,
"1721516684.056",,,,,,,,,,,,,"-3.13","1.94","1520177",
"1721516684.064","0.008",,,,,,,,,,,,,,,
"1721516684.165","0.109",,,,,,,,,,,,,,,
"1721516684.267","0.21",,,,,,,,,,,,,,,
"1721516684.367","0.311",,,,,,,,,,,,,,,
"1721516684.469","0.412",,,,,,,,,,,,,,,
"1721516684.569","0.513",,,,,,,,,,,,,,,
"1721516684.671","0.614",,,,,,,,,,,,,,,
"1721516684.771","0.715",,,,,,,,,,,,,,,
"1721516684.872","0.816",,,,,,,,,,,,,,,
"1721516684.973","0.917",,,,,,,,,,,,,,,
"1721516685.055",,"0","1.5","1.31",,,,,,,,,,,,
"1721516685.056",,,,,"-80","0.48","-0.07",,,,,,,,,
"1721516685.057",,,,,,,,"9.87","0","-0.02","0","1.51",,,,
"1721516685.058",,,,,,,,,,,,,"-3.13","1.95","1521179",
"1721516685.075","0.016",,,,,,,,,,,,,,,
"1721516685.176","0.117",,,,,,,,,,,,,,,
"1721516685.277","0.218",,,,,,,,,,,,,,,
"1721516685.377","0.319",,,,,,,,,,,,,,,
"1721516685.478","0.42",,,,,,,,,,,,,,,
"1721516685.579","0.521",,,,,,,,,,,,,,,
"1721516685.681","0.622",,,,,,,,,,,,,,,
"1721516685.782","0.723",,,,,,,,,,,,,,,
"1721516685.882","0.824",,,,,,,,,,,,,,,
"1721516685.983","0.925",,,,,,,,,,,,,,,
"1721516686.084","1.026",,,,,,,,,,,,,,,
"1721516686.186","1.127",,,,,,,,,,,,,,,
"1721516686.286","1.228",,,,,,,,,,,,,,,
"1721516686.388","1.329",,,,,,,,,,,,,,,
"1721516686.488","1.43",,,,,,,,,,,,,,,
"1721516686.59","1.531",,,,,,,,,,,,,,,
"1721516686.69","1.632",,,,,,,,,,,,,,,
"1721516686.791","1.733",,,,,,,,,,,,,,,
"1721516686.892","1.834",,,,,,,,,,,,,,,
"1721516686.985",,"0","1.7",,,,,,,,,,,,,
"1721516686.986",,,,"1.32","-80",,,,,,,,,,,
"1721516686.987",,,,,,"0.49","-0.2",,,,,,,,,
"1721516686.988",,,,,,,,"9.86","-0.01","0","0",,,,,
"1721516686.989",,,,,,,,,,,,"1.52","-3.13","1.95","1522149",
"1721516686.993","0.005",,,,,,,,,,,,,,,
"1721516687.095","0.106",,,,,,,,,,,,,,,
"1721516687.195","0.207",,,,,,,,,,,,,,,
"1721516687.297","0.308",,,,,,,,,,,,,,,
"1721516687.397","0.409",,,,,,,,,,,,,,,
"1721516687.499","0.51",,,,,,,,,,,,,,,
"1721516687.599","0.611",,,,,,,,,,,,,,,
"1721516687.701","0.712",,,,,,,,,,,,,,,
"1721516687.801","0.813",,,,,,,,,,,,,,,
"1721516687.903","0.914",,,,,,,,,,,,,,,
"1721516687.99",,"0",,,,,,,,,,,,,,
"1721516687.991",,,"2.1","1.34","-80",,,,,,,,,,,
"1721516687.992",,,,,,"0.55","-0.22","9.86",,,,,,,,
"1721516687.993",,,,,,,,,"0","-0.01","0",,,,,
"1721516687.994",,,,,,,,,,,,"1.51","-3.13","1.97",,
"1721516687.995",,,,,,,,,,,,,,,"1524111",
"1721516688.003","0.009",,,,,,,,,,,,,,,
"1721516688.105","0.11",,,,,,,,,,,,,,,
"1721516688.205","0.211",,,,,,,,,,,,,,,
"1721516688.307","0.312",,,,,,,,,,,,,,,
"1721516688.407","0.413",,,,,,,,,,,,,,,
"1721516688.508","0.514",,,,,,,,,,,,,,,
"1721516688.609","0.615",,,,,,,,,,,,,,,
"1721516688.711","0.716",,,,,,,,,,,,,,,
"1721516688.811","0.817",,,,,,,,,,,,,,,
"1721516688.912","0.918",,,,,,,,,,,,,,,
"1721516688.995",,"0",,,,,,,,,,,,,,
"1721516688.996",,,"1.8","1.32",,,,,,,,,,,,
"1721516688.997",,,,,"-80","0.53","-0.24","9.91",,,,,,,,
"1721516688.998",,,,,,,,,"0","0","0","1.52",,,,
"1721516688.999",,,,,,,,,,,,,"-3.13","1.97","1525116",
"1721516689.013","0.015",,,,,,,,,,,,,,,
"1721516689.114","0.116",,,,,,,,,,,,,,,
"1721516689.216","0.217",,,,,,,,,,,,,,,
"1721516689.316","0.318",,,,,,,,,,,,,,,
"1721516689.418","0.419",,,,,,,,,,,,,,,
"1721516689.518","0.52",,,,,,,,,,,,,,,
"1721516689.62","0.621",,,,,,,,,,,,,,,
"1721516689.72","0.722",,,,,,,,,,,,,,,
"1721516689.821","0.823",,,,,,,,,,,,,,,
"1721516689.922","0.924",,,,,,,,,,,,,,,
"1721516689.999",,"0",,,,,,,,,,,,,,
"1721516690",,,"1.4","1.29","-81",,,,,,,,,,,
"1721516690.001",,,,,,"0.51","-0.21","9.9",,,,,,,,
"1721516690.002",,,,,,,,,"0.01","0.02","-0.01","1.51",,,,
"1721516690.003",,,,,,,,,,,,,"3.14","1.97",,
"1721516690.004",,,,,,,,,,,,,,,"1526121",
"1721516690.024","0.021",,,,,,,,,,,,,,,
"1721516690.124","0.122",,,,,,,,,,,,,,,
"1721516690.226","0.223",,,,,,,,,,,,,,,
"1721516690.326","0.324",,,,,,,,,,,,,,,
"1721516690.427","0.425",,,,,,,,,,,,,,,
"1721516690.528","0.526",,,,,,,,,,,,,,,
"1721516690.629","0.627",,,,,,,,,,,,,,,
"1721516690.731","0.728",,,,,,,,,,,,,,,
"1721516690.831","0.829",,,,,,,,,,,,,,,
"1721516690.933","0.93",,,,,,,,,,,,,,,
"1721516691.003",,"0","1.6",,,,,,,,,,,,,
"1721516691.004",,,,"1.3","-79","0.5","-0.19",,,,,,,,,
"1721516691.005",,,,,,,,"9.85","0","0",,,,,,
"1721516691.006",,,,,,,,,,,"0","1.52","-3.13","1.97",,
"1721516691.007",,,,,,,,,,,,,,,"1527126",
"1721516691.033","0.027",,,,,,,,,,,,,,,
"1721516691.135","0.128",,,,,,,,,,,,,,,
"1721516691.235","0.229",,,,,,,,,,,,,,,
"1721516691.337","0.33",,,,,,,,,,,,,,,
"1721516691.437","0.431",,,,,,,,,,,,,,,
"1721516691.539","0.532",,,,,,,,,,,,,,,
"1721516691.639","0.633",,,,,,,,,,,,,,,
"1721516691.741","0.734",,,,,,,,,,,,,,,
"1721516691.841","0.835",,,,,,,,,,,,,,,
"1721516691.943","0.936",,,,,,,,,,,,,,,
"1721516692.005",,"0","1.7","1.3","-79",,,,,,,,,,,
"1721516692.006",,,,,,"0.52","-0.21","9.88",,,,,,,,
"1721516692.007",,,,,,,,,"0","0.02",,,,,,
"1721516692.008",,,,,,,,,,,"0","1.51","3.13","1.97",,
"1721516692.009",,,,,,,,,,,,,,,"1528128",
"1721516692.043","0.036",,,,,,,,,,,,,,,
"1721516692.144","0.137",,,,,,,,,,,,,,,
"1721516692.245","0.238",,,,,,,,,,,,,,,
"1721516692.346","0.339",,,,,,,,,,,,,,,
"1721516692.447","0.44",,,,,,,,,,,,,,,
"1721516692.548","0.541",,,,,,,,,,,,,,,
"1721516692.649","0.642",,,,,,,,,,,,,,,
"1721516692.75","0.743",,,,,,,,,,,,,,,
"1721516692.852","0.844",,,,,,,,,,,,,,,
"1721516692.952","0.945",,,,,,,,,,,,,,,
"1721516693.008",,"0",,,,,,,,,,,,,,
"1721516693.009",,,"1.8","1.3","-79","0.51",,,,,,,,,,
"1721516693.01",,,,,,,"-0.2","9.87",,,,,,,,
"1721516693.011",,,,,,,,,"0","-0.01","0.01","1.51",,,,
"1721516693.012",,,,,,,,,,,,,"-3.13","1.98","1529130",
"1721516693.054","0.042",,,,,,,,,,,,,,,
"1721516693.154","0.143",,,,,,,,,,,,,,,
"1721516693.256","0.244",,,,,,,,,,,,,,,
"1721516693.356","0.345",,,,,,,,,,,,,,,
"1721516693.458","0.446",,,,,,,,,,,,,,,
"1721516693.558","0.547",,,,,,,,,,,,,,,
"1721516693.66","0.648",,,,,,,,,,,,,,,
"1721516693.76","0.749",,,,,,,,,,,,,,,
"1721516693.862","0.85",,,,,,,,,,,,,,,
"1721516693.962","0.951",,,,,,,,,,,,,,,
"1721516694.012",,"0","1.4",,,,,,,,,,,,,
"1721516694.013",,,,"1.26","-79","0.5","-0.15",,,,,,,,,
"1721516694.014",,,,,,,,"9.86","-0.03","0","0",,,,,
"1721516694.015",,,,,,,,,,,,"1.51","3.13","1.98",,
"1721516694.016",,,,,,,,,,,,,,,"1530133",
"1721516694.063","0.048",,,,,,,,,,,,,,,
"1721516694.165","0.149",,,,,,,,,,,,,,,
"1721516694.265","0.25",,,,,,,,,,,,,,,
"1721516694.367","0.351",,,,,,,,,,,,,,,
"1721516694.467","0.452",,,,,,,,,,,,,,,
"1721516694.569","0.553",,,,,,,,,,,,,,,
"1721516694.672","0.654",,,,,,,,,,,,,,,
"1721516694.77","0.755",,,,,,,,,,,,,,,
"1721516694.871","0.856",,,,,,,,,,,,,,,
"1721516694.973","0.957",,,,,,,,,,,,,,,
"1721516695.016",,"0","1.7",,,,,,,,,,,,,
"1721516695.017",,,,"1.28","-79",,,,,,,,,,,
"1721516695.018",,,,,,"0.49","-0.18","9.89",,,,,,,,
"1721516695.019",,,,,,,,,"0","0","0.01","1.51",,,,
"1721516695.02",,,,,,,,,,,,,"-3.13","1.98",,
"1721516695.021",,,,,,,,,,,,,,,"1531137",
"1721516695.073","0.053",,,,,,,,,,,,,,,
"1721516695.175","0.154",,,,,,,,,,,,,,,
"1721516695.275","0.255",,,,,,,,,,,,,,,
"1721516695.376","0.356",,,,,,,,,,,,,,,
"1721516695.477","0.457",,,,,,,,,,,,,,,
"1721516695.578","0.558",,,,,,,,,,,,,,,
"1721516695.68","0.659",,,,,,,,,,,,,,,
"1721516695.78","0.76",,,,,,,,,,,,,,,
"1721516695.882","0.861",,,,,,,,,,,,,,,
"1721516695.982","0.962",,,,,,,,,,,,,,,
"1721516696.02",,"0","1.5",,,,,,,,,,,,,
"1721516696.021",,,,"1.27","-79","0.57","-0.24","9.89",,,,,,,,
"1721516696.022",,,,,,,,,"0","0","0","1.51","3.13",,,
"1721516696.023",,,,,,,,,,,,,,"1.99","1532143",
"1721516696.084","0.061",,,,,,,,,,,,,,,
"1721516696.184","0.162",,,,,,,,,,,,,,,
"1721516696.286","0.263",,,,,,,,,,,,,,,
"1721516696.387","0.364",,,,,,,,,,,,,,,
"1721516696.487","0.465",,,,,,,,,,,,,,,
"1721516696.588","0.566",,,,,,,,,,,,,,,
"1721516696.69","0.667",,,,,,,,,,,,,,,
"1721516696.79","0.768",,,,,,,,,,,,,,,
"1721516696.892","0.869",,,,,,,,,,,,,,,
