timestamp(ms),navlooprate,MP uptime,NAV uptime,MISSIONTIME,accel x,accel y,accel z,mag x,mag y,mag z,accelabs,highaccel x,highaccel y,highaccel z,highaccelabs,accelworld x,accelworld y,accelworld z,gyro x,gyro y,gyro z,altitude,verticalvel,filtered vvel,filtered accel,orientation pitch,orientation yaw,orientation roll,maxrecorded alt,filtered alt,state ,altitudeagl ,battery vol ,baro temp ,pyro cont ,pyros fired ,pyro state,covarience x,covarience y,covarience z,
"1779660679.572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.363892","8.5","24.320295",,,,,,,
"1779660679.574",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000215","0.000335",
"1779660679.576",,"17990","17990","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.579",,,,,"-6.184183","7.556685","-1.771797","7.29319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.581",,,,,,,,,"-46.419178","75.255775","9.924056","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.584",,,,,,,,,,,,,"-8.16894","-11.53262","14.646189",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.585",,,,,,,,,,,,,,,,"-0.007937","0.031783","0.123002",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.586",,,,,,,,,,,,,,,,,,,"-0.899524","0.019834","0.788692","1970.466064",,,,,,,,,,,,,,,,,,,
"1779660679.587",,,,,,,,,,,,,,,,,,,,,,,"-0.5375","1.452329","0.159282",,,,,,,,,,,,,,,,
"1779660679.588",,,,,,,,,,,,,,,,,,,,,,,,,,"10.127824","-3.864922","-38.546886",,,,,,,,,,,,,
"1779660679.589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.634763","0",,,,,,,,,,
"1779660679.591",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.377319","8.5","24.320295",,,,,,,
"1779660679.592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.594",,"17967","17967","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000215","0.000335",
"1779660679.596",,,,,"-6.190279","7.611053","-1.726042","7.921661",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.597",,,,,,,,,"-45.863785","75.241158","9.961269","3.363681","-6.246836","-11.53262","13.54026",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.598",,,,,,,,,,,,,,,,"0.020523","-0.025475","0.160216","-1.802086","0.293985","1.489614","1970.485352",,,,,,,,,,,,,,,,,,,
"1779660679.599",,,,,,,,,,,,,,,,,,,,,,,"-0.082601","1.45105","0.1314","10.139837",,,,,,,,,,,,,,,
"1779660679.6",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.874913","-38.559754",,,,,,,,,,,,,
"1779660679.601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.636831","0",,,,,,,,,,
"1779660679.603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.396606","8.5","24.315811",,,,,,,
"1779660679.604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000214",,
"1779660679.607",,"17946","17946","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000335",
"1779660679.61",,,,,"-6.180429","7.567692","-1.781351","7.687811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.613",,,,,,,,,"-45.703011","74.627304","9.931811","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.615",,,,,,,,,,,,,"-7.688414","-11.052094","13.877134",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.616",,,,,,,,,,,,,,,,"0.009842","0.033215","0.130751",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.617",,,,,,,,,,,,,,,,,,,"-0.196229","-0.786053","1.091564","1970.390625",,,,,,,,,,,,,,,,,,,
"1779660679.618",,,,,,,,,,,,,,,,,,,,,,,"0.394818","1.449404","0.150809",,,,,,,,,,,,,,,,
"1779660679.619",,,,,,,,,,,,,,,,,,,,,,,,,,"10.16106","-3.898295","-38.584049",,,,,,,,,,,,,
"1779660679.621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.637198","0",,,,,,,,,,
"1779660679.623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.30188","8.5","24.315811",,,,,,,
"1779660679.624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.625",,"17925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000214","0.000335",
"1779660679.626",,,"17924","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.627",,,,,"-6.20458","7.584054","-1.737778","8.097048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.628",,,,,,,,,"-46.682255","74.802689","9.951611","5.285784",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.629",,,,,,,,,,,,,"-7.688414","-11.052094","14.463748","0.001021","-0.016033","0.150597",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.63",,,,,,,,,,,,,,,,,,,"0.997971","0.570024","-2.343079","1970.429443",,,,,,,,,,,,,,,,,,,
"1779660679.631",,,,,,,,,,,,,,,,,,,,,,,"0.940497","1.448053","0.157127",,,,,,,,,,,,,,,,
"1779660679.632",,,,,,,,,,,,,,,,,,,,,,,,,,"10.172074","-3.889897","-38.601934",,,,,,,,,,,,,
"1779660679.634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.647953","0",,,,,,,,,,
"1779660679.636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.340698","8.5","24.306841",,,,,,,
"1779660679.638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.64",,"17903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000214","0.000335",
"1779660679.641",,,"17903","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.644",,,,,"-6.201284","7.588312","-1.763486","7.936276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.646",,,,,,,,,"-46.360714","75.32885","9.957323","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.647",,,,,,,,,,,,,"-6.727362","-11.53262","13.768555",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.648",,,,,,,,,,,,,,,,"0.001165","0.012544","0.156315",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.649",,,,,,,,,,,,,,,,,,,"2.01631","-0.492572","-2.170444","1970.501709","0.998791","1.446133","0.181382",,,,,,,,,,,,,,,,
"1779660679.651",,,,,,,,,,,,,,,,,,,,,,,,,,"10.152274",,,,,,,,,,,,,,,
"1779660679.652",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.886822","-38.562524",,,,,,,,,,,,,
"1779660679.653",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.655299","0",,,,,,,,,,
"1779660679.655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.412964","8.5","24.306841",,,,,,,
"1779660679.656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000214",,
"1779660679.657",,"17877","17855","0","-6.213761","7.615913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000335",
"1779660679.658",,,,,,,"-1.751973","7.687811","-45.995323","74.714996","9.984105","3.363681","-7.688414",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.659",,,,,,,,,,,,,,"-11.052094","13.877134","-0.009726",,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.66",,,,,,,,,,,,,,,,,"0.008868","0.183097","-0.570855",,,,,,,,,,,,,,,,,,,,,,
"1779660679.661",,,,,,,,,,,,,,,,,,,,"3.257332","1.481274","1970.604736","1.017027",,,,,,,,,,,,,,,,,,
"1779660679.663",,,,,,,,,,,,,,,,,,,,,,,,"1.444251",,,,,,,,,,,,,,,,,
"1779660679.664",,,,,,,,,,,,,,,,,,,,,,,,,"0.130164","10.082306",,,,,,,,,,,,,,,
"1779660679.665",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.842562","-38.46795","0.83487",,,,,,,,,,,,
"1779660679.667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.649738","0","0.515991","8.5",,,,,,,,
"1779660679.669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.320295","0","0","0",,,,
"1779660679.671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000213","0.000335",
"1779660679.673",,"17855","17855","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.674",,,,,"-6.198368","7.560428","-1.743764","8.491669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.676",,,,,,,,,"-45.819935","74.68576","9.930788","2.402629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.677",,,,,,,,,,,,,"-9.129992","-11.53262","14.90405",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.678",,,,,,,,,,,,,,,,"-0.026507","0.015996","0.12974",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.679",,,,,,,,,,,,,,,,,,,"-0.193813",,,,,,,,,,,,,,,,,,,,,,
"1779660679.68",,,,,,,,,,,,,,,,,,,,"2.198655","0.608019","1970.595825",,,,,,,,,,,,,,,,,,,
"1779660679.681",,,,,,,,,,,,,,,,,,,,,,,"0.53428","1.44232","0.142853",,,,,,,,,,,,,,,,
"1779660679.683",,,,,,,,,,,,,,,,,,,,,,,,,,"10.055039","-3.892582","-38.495295",,,,,,,,,,,,,
"1779660679.684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.63904","0",,,,,,,,,,
"1779660679.685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.50708","8.5","24.306841","0",,,,,,
"1779660679.686",,"17834","17834","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0.000957","0.000213","0.000335",
"1779660679.687",,,,,"-6.217449","7.559841","-1.74992","8.082433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.688",,,,,,,,,"-46.053783","74.831924","9.943343","4.324733","-7.688414","-10.571568","13.768554",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.69",,,,,,,,,,,,,,,,"-0.038352","0.024599","0.142239",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.692",,,,,,,,,,,,,,,,,,,"-0.133331",,,,,,,,,,,,,,,,,,,,,,
"1779660679.693",,,,,,,,,,,,,,,,,,,,"-0.133943","-0.36592","1970.478271",,,,,,,,,,,,,,,,,,,
"1779660679.695",,,,,,,,,,,,,,,,,,,,,,,"-0.662226","1.440069","0.161191",,,,,,,,,,,,,,,,
"1779660679.697",,,,,,,,,,,,,,,,,,,,,,,,,,"10.034027","-3.924297","-38.507196",,,,,,,,,,,,,
"1779660679.698",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.628179","0",,,,,,,,,,
"1779660679.701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.389526","8.5","24.306841",,,,,,,
"1779660679.702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.703",,"17812","17812","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000213","0.000335",
"1779660679.704",,,,,"-6.224067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.705",,,,,,"7.591402","-1.700046","7.892429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.706",,,,,,,,,"-46.623795","74.334991","9.962858","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.707",,,,,,,,,,,,,"-6.246836","-10.571568","12.731668",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.709",,,,,,,,,,,,,,,,"-0.028459","-0.03088","0.16177",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.711",,,,,,,,,,,,,,,,,,,"-1.925603","0.123203","0.090529","1970.397461",,,,,,,,,,,,,,,,,,,
"1779660679.712",,,,,,,,,,,,,,,,,,,,,,,"-1.301441","1.438503","0.1439",,,,,,,,,,,,,,,,
"1779660679.713",,,,,,,,,,,,,,,,,,,,,,,,,,"10.037282","-3.92392","-38.500646",,,,,,,,,,,,,
"1779660679.714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.62854","0","0.308716","8.5",,,,,,,,
"1779660679.715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.306841","0","0","0","0.000957","0.000213","0.000335",
"1779660679.716",,"17791","17791","0","-6.205905","7.575933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.717",,,,,,,"-1.728219","7.863198","-46.40456","74.802689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.719",,,,,,,,,,,"9.944585","2.883155","-8.16894",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.721",,,,,,,,,,,,,,"-11.53262","14.423782","-0.021306",,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.723",,,,,,,,,,,,,,,,,"-0.003714","0.143561","-0.38008",,,,,,,,,,,,,,,,,,,,,,
"1779660679.726",,,,,,,,,,,,,,,,,,,,"0.068871","-0.552756","1970.455811","-1.529905",,,,,,,,,,,,,,,,,,
"1779660679.728",,,,,,,,,,,,,,,,,,,,,,,,"1.437106","0.154023","10.062006",,,,,,,,,,,,,,,
"1779660679.73",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.946255","-38.500509",,,,,,,,,,,,,
"1779660679.731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.637588","0",,,,,,,,,,
"1779660679.733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.367065","8.5","24.306841",,,,,,,
"1779660679.734",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.735",,"17769","17769","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000213","0.000335",
"1779660679.736",,,,,"-6.192294","7.598115","-1.734975","7.892429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.739",,,,,,,,,"-46.565334","75.32885","9.954195","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.741",,,,,,,,,,,,,"-6.246836","-12.013146","13.843816",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.742",,,,,,,,,,,,,,,,"0.019297","-0.009797","0.153171",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.744",,,,,,,,,,,,,,,,,,,"0.214231","-0.795853","0.037419","1970.452148","-1.148252","1.434872","0.179467",,,,,,,,,,,,,,,,
"1779660679.745",,,,,,,,,,,,,,,,,,,,,,,,,,"10.110654","-3.969125","-38.588643",,,,,,,,,,,,,
"1779660679.746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.639723","0","0.363403","8.5","24.306841",,,,,,,
"1779660679.747",,"17746","17747","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000212","0.000335",
"1779660679.749",,,,,"-6.227371","7.608366","-1.723975","7.527039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.751",,,,,,,,,"-46.097633","75.021919","9.981957","2.402629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.753",,,,,,,,,,,,,"-8.16894","-11.052094","13.95181",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.755",,,,,,,,,,,,,,,,"-0.002787","-0.025409","0.180925",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.758",,,,,,,,,,,,,,,,,,,"-0.994932","0.19555","-0.786755","1970.360107",,,,,,,,,,,,,,,,,,,
"1779660679.76",,,,,,,,,,,,,,,,,,,,,,,"-0.970794","1.433583","0.135929",,,,,,,,,,,,,,,,
"1779660679.762",,,,,,,,,,,,,,,,,,,,,,,,,,"10.116338","-3.956099","-38.588899",,,,,,,,,,,,,
"1779660679.763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.644239","0",,,,,,,,,,
"1779660679.764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.271362","8.5","24.297873","0","0","0",,,,
"1779660679.765",,"17725","17725","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000212","0.000335",
"1779660679.768",,,,,"-6.193453","7.565441","-1.77111","8.15551",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.77",,,,,,,,,"-46.419178","75.343468","9.936377","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.772",,,,,,,,,,,,,"-7.688414","-12.013146","14.654069","-0.001839","0.028704","0.135335",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.773",,,,,,,,,,,,,,,,,,,"0.272536","1.221511","-0.628642","1970.419189",,,,,,,,,,,,,,,,,,,
"1779660679.774",,,,,,,,,,,,,,,,,,,,,,,"-0.343453","1.432387","0.153675","10.127748","-3.96952","-38.574453",,,,,,,,,,,,,
"1779660679.775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.658826","0","0.330444","8.5","24.302357","0",,,,,,
"1779660679.776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0.000957","0.000212","0.000335",
"1779660679.777",,"17704","17704","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.78",,,,,"-6.207769","7.586605","-1.733808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.782",,,,,,,,"7.570886","-45.907627","75.489624","9.954851",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.784",,,,,,,,,,,,"3.363681","-6.246836","-10.571568",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.786",,,,,,,,,,,,,,,"12.731668","-0.003655","-0.009519",,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.788",,,,,,,,,,,,,,,,,,"0.153846",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.789",,,,,,,,,,,,,,,,,,,"-2.338717","1.166341",,,,,,,,,,,,,,,,,,,,,
"1779660679.79",,,,,,,,,,,,,,,,,,,,,"1.094728","1970.452026","-0.383594",,,,,,,,,,,,,,,,,,
"1779660679.791",,,,,,,,,,,,,,,,,,,,,,,,"1.431126","0.148559","10.111005",,,,,,,,,,,,,,,
"1779660679.792",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.982975","-38.564843","0.83487",,,,,,,,,,,,
"1779660679.793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.66904","0","0.363281","8.5",,,,,,,,
"1779660679.794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.297873","0","0","0",,,,
"1779660679.797",,"17682","17682","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000212","0.000335",
"1779660679.799",,,,,"-6.20186","7.583407","-1.730141","7.731658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.8",,,,,,,,,"-46.550716","74.802689","9.948092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.801",,,,,,,,,,,,"3.363681","-7.207888","-11.052094","13.616783",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.802",,,,,,,,,,,,,,,,"0.003033","-0.015809","0.147078","0.17978","1.893929","1.31341","1970.637695",,,,,,,,,,,,,,,,,,,
"1779660679.803",,,,,,,,,,,,,,,,,,,,,,,"-0.100081","1.428959","0.192803","10.130454","-4.024734",,,,,,,,,,,,,,
"1779660679.804",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38.582772","0.83487","0.676203","0",,,,,,,,,,
"1779660679.805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.54895","8.5","24.297873",,,,,,,
"1779660679.807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.809",,"17656","17634","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000211","0.000335",
"1779660679.812",,,,,"-6.235795","7.612973","-1.748085","7.453961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.815",,,,,,,,,"-46.682255","75.621162","9.994913","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.817",,,,,,,,,,,,,"-5.76631","-11.53262","13.212276",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.819",,,,,,,,,,,,,,,,"0.023461","-0.007871","0.193882",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.82",,,,,,,,,,,,,,,,,,,"1.282882","-1.09273","-0.976949","1970.555176",,,,,,,,,,,,,,,,,,,
"1779660679.821",,,,,,,,,,,,,,,,,,,,,,,"-0.208076","1.425963","0.160559",,,,,,,,,,,,,,,,
"1779660679.822",,,,,,,,,,,,,,,,,,,,,,,,,,"10.133911","-4.075605","-38.732678",,,,,,,,,,,,,
"1779660679.823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.658774","0",,,,,,,,,,
"1779660679.825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.466431","8.5","24.297873",,,,,,,
"1779660679.826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.828",,"17634","17634","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000211","0.000335",
"1779660679.83",,,,,"-6.211476","7.594203","-1.727451","8.28705","-46.433792",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.831",,,,,,,,,,"75.051155","9.96185","3.844207","-8.16894","-11.53262","14.646189",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.832",,,,,,,,,,,,,,,,"0.025534","-0.022217","0.160792","0.117617","2.794939","-0.806879","1970.523926",,,,,,,,,,,,,,,,,,,
"1779660679.833",,,,,,,,,,,,,,,,,,,,,,,"0.27272","1.424054","0.153594",,,,,,,,,,,,,,,,
"1779660679.834",,,,,,,,,,,,,,,,,,,,,,,,,,"10.12843","-4.047095","-38.716237",,,,,,,,,,,,,
"1779660679.835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.654577","0",,,,,,,,,,
"1779660679.838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.435181","8.5","24.302357",,,,,,,
"1779660679.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.842",,"17612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000211","0.000335",
"1779660679.843",,,"17612","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.845",,,,,"-6.1874","7.602033","-1.739118","7.980123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.848",,,,,,,,,"-46.492256","75.43116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.849",,,,,,,,,,,"9.954866","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.85",,,,,,,,,,,,,"-6.727362","-10.571568","12.857995",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.851",,,,,,,,,,,,,,,,"0.049079","-0.005097","0.153744",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.852",,,,,,,,,,,,,,,,,,,"0.505991","1.113087","-1.664175","1970.42749",,,,,,,,,,,,,,,,,,,
"1779660679.853",,,,,,,,,,,,,,,,,,,,,,,"0.23554","1.422282","0.149139",,,,,,,,,,,,,,,,
"1779660679.854",,,,,,,,,,,,,,,,,,,,,,,,,,"10.096076","-4.084066","-38.704377",,,,,,,,,,,,,
"1779660679.856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.652823","0",,,,,,,,,,
"1779660679.858",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.338745","8.5","24.297873",,,,,,,
"1779660679.859",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.86",,"17591","17591","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000211","0.000335",
"1779660679.861",,,,,"-6.184243","7.59461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.862",,,,,,,"-1.754545","7.702426","-46.199944","74.788078","9.949944","2.883155","-7.207888",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.863",,,,,,,,,,,,,,"-10.571568","13.115803","0.043661","0.015147","0.148837","-0.933885",,,,,,,,,,,,,,,,,,,,,,
"1779660679.864",,,,,,,,,,,,,,,,,,,,"1.260671",,,,,,,,,,,,,,,,,,,,,
"1779660679.865",,,,,,,,,,,,,,,,,,,,,"0.149538","1970.515625","0.848316",,,,,,,,,,,,,,,,,,
"1779660679.867",,,,,,,,,,,,,,,,,,,,,,,,"1.420788","0.158167","10.077333",,,,,,,,,,,,,,,
"1779660679.868",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.093535","-38.677189","0.83487",,,,,,,,,,,,
"1779660679.871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.66169","0","0.42688","8.5",,,,,,,,
"1779660679.872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.293388","0","0","0",,,,
"1779660679.874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000211","0.000335",
"1779660679.876",,"17569","17569","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.878",,,,,"-6.213943","7.586627","-1.73893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.879",,,,,,,,"7.687811","-46.40456","75.007309","9.959612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.88",,,,,,,,,,,,"4.324733","-7.688414","-11.53262",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.881",,,,,,,,,,,,,,,"14.519516","0.015726","-0.000227",,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.882",,,,,,,,,,,,,,,,,,"0.1586","-1.062107","1.695649",,,,,,,,,,,,,,,,,,,,,
"1779660679.884",,,,,,,,,,,,,,,,,,,,,"0.042717","1970.606567","1.00048",,,,,,,,,,,,,,,,,,
"1779660679.885",,,,,,,,,,,,,,,,,,,,,,,,"1.419168","0.145261","10.076311",,,,,,,,,,,,,,,
"1779660679.887",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.120747","-38.679863","0.83487",,,,,,,,,,,,
"1779660679.889",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.661889","0","0.517822","8.5","24.293388","0","0","0",,,,
"1779660679.89",,"17548","17548","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.00021","0.000335",
