checksum, eulerx, eulery, euler z, accelx, accely, accel z, gyro x, gyro y, gyro z, altitude, vvel, lyra uptime, errorflag MP, errorflag NAV, state, uptime reciver, dataage,checksum2
AB,89.381413,-178.762826,-62.452402,-0.120000,-0.170000,9.960000,0.000000,0.000000,0.010000,0.040000,0.580000,265572,1,1,0,1293472,3,CD
AB,89.381413,-178.762826,-61.879444,-0.140000,-0.160000,9.940000,0.000000,0.000000,0.020000,0.020000,-0.350000,266108,1,1,0,1294007,3,CD
AB,89.381413,-178.762826,-61.879444,-0.110000,-0.120000,9.930000,0.000000,0.030000,0.000000,0.010000,-0.110000,266645,1,1,0,1294545,3,CD
AB,89.381413,-178.762826,-62.452402,-0.120000,-0.140000,9.920000,0.000000,-0.010000,0.000000,0.030000,0.100000,267181,1,1,0,1295080,3,CD
AB,89.381413,-178.762826,-62.452402,-0.120000,-0.140000,9.950000,-0.020000,0.000000,0.000000,0.030000,0.120000,267717,1,1,0,1295617,3,CD
AB,89.381413,-178.762826,-63.025359,-0.130000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.020000,-0.750000,268253,1,1,0,1296152,3,CD
AB,89.381413,-178.762826,-63.025359,-0.110000,-0.150000,9.940000,-0.010000,0.000000,-0.010000,0.020000,0.330000,268790,1,1,0,1296690,3,CD
AB,89.381413,-178.762826,-63.025359,-0.140000,-0.150000,9.950000,0.000000,0.000000,0.000000,0.000000,-1.430000,269326,1,1,0,1297225,3,CD
AB,89.381413,-178.762826,-63.025359,-0.120000,-0.120000,9.950000,0.000000,-0.010000,0.000000,0.060000,1.240000,269862,1,1,0,1297762,3,CD
AB,89.381413,-178.762826,-63.025359,-0.110000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.040000,0.070000,270398,1,1,0,1298297,3,CD
AB,89.381413,-178.762826,-63.025359,-0.150000,-0.160000,9.950000,0.000000,-0.010000,0.000000,0.050000,0.300000,270935,1,1,0,1298835,3,CD
AB,89.381413,-178.189868,-63.025359,-0.140000,-0.200000,9.930000,0.000000,0.000000,0.000000,0.030000,-0.390000,271471,1,1,0,1299370,3,CD
AB,89.381413,-179.335796,-63.025359,-0.150000,-0.250000,9.940000,0.000000,0.020000,-0.010000,0.030000,-0.080000,272007,1,1,0,1299907,3,CD
AB,89.381413,-178.189868,-63.025359,-0.110000,-0.090000,9.960000,0.000000,0.020000,-0.030000,0.010000,0.060000,272543,1,1,0,1300443,3,CD
AB,88.808456,-178.762826,-68.181981,-0.210000,-0.070000,9.970000,0.000000,0.000000,0.080000,0.010000,-0.200000,273081,1,1,0,1300979,3,CD
AB,88.808456,-178.189868,-65.317188,-0.180000,-0.120000,9.960000,-0.020000,0.000000,-0.010000,0.000000,-0.590000,273616,1,1,0,1301516,4,CD
AB,89.381413,-178.189868,-67.609017,-0.140000,-0.220000,9.940000,0.000000,0.000000,0.000000,0.000000,-0.040000,274152,1,1,0,1302052,4,CD
AB,88.808456,-179.908754,-71.619724,-0.150000,-0.220000,9.950000,0.010000,0.020000,-0.010000,0.010000,0.320000,274688,1,1,0,1302589,4,CD
AB,89.381413,-178.189868,-71.046767,-0.150000,-0.180000,9.880000,0.000000,0.010000,0.060000,0.000000,-0.060000,275225,1,1,0,1303125,4,CD
AB,89.381413,-178.189868,-72.192682,-0.110000,-0.240000,10.180000,0.010000,0.000000,-0.210000,0.010000,-0.780000,275761,1,1,0,1303661,4,CD
AB,89.381413,-178.189868,-69.900853,-0.560000,-0.340000,9.260000,0.030000,-0.040000,0.040000,0.000000,-0.020000,276297,1,1,0,1304197,4,CD
AB,89.954377,-179.335796,-73.911553,-0.280000,-0.110000,9.970000,0.000000,0.000000,-0.070000,0.010000,0.110000,276833,1,1,0,1304733,4,CD
AB,88.808456,-179.335796,-73.338596,-0.250000,-0.240000,9.900000,0.000000,-0.020000,0.080000,0.010000,0.260000,277369,1,1,0,1305269,4,CD
AB,88.808456,-177.043954,-65.317188,-0.240000,-0.280000,10.010000,-0.030000,0.000000,0.200000,0.010000,0.050000,277905,1,1,0,1305804,4,CD
AB,88.235498,-178.189868,-63.598316,-0.230000,-0.230000,9.830000,0.000000,-0.010000,0.290000,0.010000,0.450000,278441,1,1,0,1306341,4,CD
AB,89.954377,-178.189868,-64.171273,-0.150000,-0.240000,9.940000,0.000000,0.000000,0.000000,0.010000,0.350000,278977,1,1,0,1306876,3,CD
AB,89.381413,-178.189868,-64.171273,-0.130000,-0.300000,9.930000,0.010000,0.000000,0.040000,0.030000,-0.350000,279513,1,1,0,1307413,3,CD
AB,88.808456,-178.189868,-70.473810,-0.240000,-0.150000,9.960000,0.000000,0.000000,-0.350000,0.020000,0.080000,280049,1,1,0,1307948,3,CD
AB,88.808456,-178.762826,-69.900853,0.040000,-0.240000,9.960000,-0.020000,0.000000,0.230000,0.030000,0.330000,280585,1,1,0,1308485,3,CD
AB,89.381413,-178.189868,-70.473810,-0.130000,-0.230000,9.940000,0.000000,0.000000,-0.010000,0.010000,-0.020000,281121,1,1,0,1309021,3,CD
AB,89.381413,-179.335796,-69.327895,0.180000,0.170000,9.650000,-0.020000,0.000000,1.110000,0.000000,-0.670000,281657,1,1,0,1309557,3,CD
AB,89.381413,-178.762826,-66.463102,-0.430000,0.020000,9.940000,0.000000,0.000000,0.340000,0.000000,0.430000,282193,1,1,0,1310092,3,CD
AB,91.673249,-178.762826,-65.890145,0.020000,0.010000,11.010000,0.010000,0.020000,0.540000,-0.020000,-0.580000,282729,1,1,0,1310628,3,CD
AB,85.370712,-176.470997,-67.036060,-0.330000,-0.040000,9.840000,0.000000,0.000000,-0.020000,-0.010000,0.120000,283265,1,1,0,1311165,3,CD
AB,88.808456,-178.189868,-64.744231,-0.200000,-0.070000,9.950000,-0.010000,0.010000,0.000000,0.000000,-0.150000,283802,1,1,0,1311701,3,CD
AB,87.089584,-175.898039,-67.036060,-0.120000,-0.220000,10.010000,0.010000,0.000000,1.320000,-0.010000,-0.160000,284338,1,1,0,1312238,3,CD
AB,88.235498,-178.189868,-61.879444,0.010000,-0.130000,9.940000,0.000000,-0.010000,-0.020000,0.020000,1.280000,284874,1,1,0,1312773,3,CD
AB,88.235498,-178.189868,-72.192682,-0.240000,-0.160000,9.960000,0.000000,0.000000,-0.020000,-0.010000,-0.730000,285410,1,1,0,1313309,3,CD
AB,88.235498,-179.335796,-68.181981,0.530000,-0.610000,10.070000,0.010000,-0.040000,0.430000,0.020000,0.680000,285946,1,1,0,1313845,3,CD
AB,94.538035,-177.043954,-67.609017,-0.430000,-0.560000,10.080000,0.000000,0.020000,0.590000,0.010000,-0.530000,286482,1,1,0,1314382,4,CD
AB,90.527334,-178.189868,-61.306487,-0.150000,-0.270000,9.920000,0.000000,-0.030000,0.260000,0.020000,0.440000,287018,1,1,0,1314918,4,CD
AB,87.662541,-176.470997,-62.452402,-0.350000,-0.330000,9.940000,-0.060000,-0.010000,-0.550000,0.020000,-0.110000,287554,1,1,0,1315454,4,CD
AB,91.100291,-177.616911,-60.733523,-0.270000,-0.200000,9.950000,0.010000,0.000000,-0.010000,0.050000,0.670000,288090,1,1,0,1315990,4,CD
AB,89.381413,-178.189868,-59.587609,-0.220000,-0.140000,9.960000,0.010000,0.000000,0.000000,0.020000,-0.120000,288626,1,1,0,1316526,3,CD
AB,89.381413,-179.335796,-60.160566,-0.130000,-0.190000,9.950000,0.000000,-0.020000,-0.020000,0.030000,-0.300000,289163,1,1,0,1317062,3,CD
AB,90.527334,-179.335796,-73.338596,-0.620000,-0.360000,9.920000,0.000000,0.020000,0.450000,0.020000,-0.160000,289698,1,1,0,1317598,3,CD
AB,88.808456,-178.762826,-68.181981,-0.210000,-0.150000,9.930000,0.000000,-0.010000,0.000000,0.040000,0.190000,290235,1,1,0,1318134,3,CD
AB,89.381413,-178.189868,-68.754938,-0.420000,-0.140000,10.000000,0.000000,0.000000,-0.230000,0.020000,-0.140000,290771,1,1,0,1318670,3,CD
AB,88.808456,-178.762826,-68.181981,-0.190000,-0.240000,9.940000,0.000000,0.000000,-0.010000,0.040000,0.110000,291283,1,1,0,1319276,3,CD
AB,89.954377,-178.189868,-72.765639,-0.300000,-0.190000,9.950000,-0.010000,0.010000,0.260000,0.010000,-0.650000,291913,1,1,0,1319812,3,CD
AB,89.381413,-178.189868,-72.765639,-0.230000,-0.170000,9.940000,0.000000,0.000000,-0.030000,0.020000,0.120000,292449,1,1,0,1320348,3,CD
AB,89.381413,-178.189868,-73.338596,-0.210000,-0.160000,9.940000,0.000000,0.030000,-0.010000,0.030000,0.040000,292985,1,1,0,1320884,3,CD
AB,89.381413,-178.189868,-74.484511,-0.220000,-0.220000,9.950000,-0.010000,0.000000,-0.070000,0.040000,0.030000,293522,1,1,0,1321421,4,CD
AB,89.954377,-177.616911,-75.630432,-0.130000,-0.100000,9.920000,0.000000,0.000000,-0.130000,0.030000,-0.050000,294058,1,1,0,1321958,4,CD
AB,89.381413,-178.189868,-80.214090,-0.190000,-0.160000,9.950000,-0.010000,0.000000,-0.010000,0.040000,0.640000,294594,1,1,0,1322494,4,CD
AB,88.235498,-178.189868,-75.057468,-0.470000,-0.220000,9.930000,0.020000,0.000000,-0.820000,0.050000,0.380000,295130,1,1,0,1323030,4,CD
AB,88.808456,-178.762826,-75.057468,-0.150000,-0.080000,9.930000,0.000000,0.010000,-0.030000,0.030000,-0.790000,295666,1,1,0,1323566,4,CD
AB,88.808456,-178.189868,-75.057468,-0.210000,-0.150000,9.940000,0.000000,-0.010000,-0.060000,0.030000,-0.220000,296203,1,1,0,1324103,4,CD
AB,88.808456,-178.762826,-77.922261,-0.210000,-0.130000,9.950000,0.000000,0.000000,0.040000,0.040000,-0.640000,296739,1,1,0,1324639,4,CD
AB,88.808456,-178.762826,-78.495218,-0.200000,-0.150000,9.930000,0.000000,-0.010000,0.000000,0.070000,1.290000,297275,1,1,0,1325175,4,CD
AB,88.808456,-178.762826,-78.495218,-0.210000,-0.130000,9.940000,0.000000,0.010000,0.010000,0.040000,-0.400000,297811,1,1,0,1325711,4,CD
AB,88.808456,-178.762826,-78.495218,-0.210000,-0.140000,9.940000,0.000000,-0.010000,-0.010000,0.030000,-0.140000,298348,1,1,0,1326247,4,CD
AB,88.808456,-178.762826,-78.495218,-0.150000,-0.150000,9.940000,0.000000,0.000000,0.060000,0.030000,-0.140000,298883,1,1,0,1326783,4,CD
AB,89.381413,-175.898039,-67.036060,-0.080000,-0.260000,9.950000,0.000000,-0.020000,0.080000,0.050000,-0.150000,299419,1,1,0,1327319,4,CD
AB,91.100291,-174.752125,-65.890145,-0.060000,-0.280000,10.410000,-0.010000,0.050000,0.170000,0.040000,-0.570000,299955,1,1,0,1327855,3,CD
AB,88.235498,-178.762826,-76.203389,-0.180000,-0.250000,10.090000,-0.010000,-0.010000,-0.510000,0.040000,-0.060000,300492,1,1,0,1328391,3,CD
AB,88.808456,-178.762826,-75.057468,-0.320000,-0.270000,10.370000,0.010000,-0.010000,0.480000,0.030000,0.020000,301028,1,1,0,1328928,3,CD
AB,88.808456,-178.762826,-76.203389,-0.160000,-0.210000,9.950000,-0.010000,0.000000,-0.080000,0.040000,0.780000,301564,1,1,0,1329463,3,CD
AB,88.808456,-178.762826,-76.203389,-0.190000,-0.150000,9.950000,0.000000,0.010000,0.000000,0.030000,0.240000,302100,1,1,0,1330000,3,CD
AB,88.808456,-178.762826,-76.203389,-0.180000,-0.160000,9.940000,0.000000,0.010000,0.000000,0.030000,-0.330000,302637,1,1,0,1330536,3,CD
AB,88.808456,-178.762826,-76.203389,-0.180000,-0.130000,9.950000,0.000000,-0.020000,-0.010000,0.040000,0.090000,303173,1,1,0,1331073,3,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.120000,9.940000,0.000000,0.000000,-0.010000,0.030000,-0.540000,303709,1,1,0,1331608,3,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.140000,9.940000,0.000000,0.000000,0.000000,0.050000,0.180000,304245,1,1,0,1332145,3,CD
AB,88.808456,-178.762826,-76.776346,-0.180000,-0.150000,9.940000,0.010000,0.000000,0.000000,0.020000,-0.420000,304782,1,1,0,1332681,3,CD
AB,88.808456,-178.762826,-76.203389,-0.190000,-0.110000,9.940000,0.000000,0.000000,-0.010000,0.030000,0.290000,305318,1,1,0,1333218,3,CD
AB,88.808456,-178.762826,-76.776346,-0.140000,-0.150000,9.930000,0.000000,0.040000,0.000000,0.030000,-0.120000,305855,1,1,0,1333753,3,CD
AB,88.808456,-178.762826,-76.776346,-0.170000,-0.120000,9.940000,0.000000,0.000000,-0.010000,0.030000,-0.080000,306391,1,1,0,1334290,3,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.030000,0.500000,306927,1,1,0,1334826,3,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.150000,9.950000,0.000000,0.000000,-0.010000,0.040000,0.600000,307463,1,1,0,1335362,3,CD
AB,88.808456,-178.762826,-76.203389,-0.200000,-0.120000,9.950000,0.010000,-0.010000,0.000000,0.020000,-0.250000,307999,1,1,0,1335898,3,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.130000,9.940000,0.000000,0.010000,-0.020000,0.020000,0.350000,308535,1,1,0,1336434,3,CD
AB,88.808456,-178.762826,-76.776346,-0.200000,-0.120000,9.940000,0.000000,-0.010000,0.000000,0.010000,-0.050000,309071,1,1,0,1336970,3,CD
AB,88.808456,-178.762826,-76.776346,-0.200000,-0.100000,9.950000,0.000000,0.000000,0.000000,-0.010000,-0.060000,309607,1,1,0,1337507,4,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.140000,9.930000,0.000000,-0.010000,0.000000,0.030000,1.190000,310143,1,1,0,1338043,4,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.140000,9.950000,0.000000,-0.010000,0.000000,0.000000,0.300000,310679,1,1,0,1338579,4,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.130000,9.940000,-0.010000,0.010000,0.000000,-0.010000,-0.610000,311216,1,1,0,1339117,4,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.120000,9.950000,0.000000,0.020000,-0.010000,0.000000,0.150000,311752,1,1,0,1339652,4,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.130000,9.940000,0.000000,-0.010000,0.000000,0.010000,-0.270000,312288,1,1,0,1340188,4,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.130000,9.920000,0.000000,-0.020000,0.000000,0.010000,-0.350000,312825,1,1,0,1340724,4,CD
AB,88.808456,-178.762826,-76.776346,-0.190000,-0.140000,9.950000,0.000000,0.010000,0.000000,0.010000,-0.060000,313361,1,1,0,1341261,4,CD
AB,88.808456,-178.762826,-77.349304,-0.190000,-0.120000,9.930000,0.000000,0.010000,0.000000,0.020000,0.110000,313897,1,1,0,1341797,3,CD
AB,88.808456,-178.762826,-77.349304,-0.200000,-0.110000,9.960000,0.000000,0.000000,0.000000,0.020000,0.390000,314433,1,1,0,1342333,3,CD
AB,88.808456,-178.762826,-77.349304,-0.180000,-0.130000,9.930000,0.000000,0.010000,0.000000,0.020000,0.440000,314970,1,1,0,1342868,3,CD
AB,88.808456,-178.762826,-77.349304,-0.200000,-0.140000,9.960000,-0.010000,-0.010000,0.000000,0.070000,1.160000,315506,1,1,0,1343406,3,CD
AB,88.808456,-178.762826,-77.349304,-0.200000,-0.130000,9.930000,0.000000,-0.020000,0.000000,0.050000,0.340000,316042,1,1,0,1343941,3,CD
AB,88.808456,-178.762826,-77.349304,-0.190000,-0.140000,9.940000,0.000000,0.010000,0.000000,0.050000,0.860000,316578,1,1,0,1344478,3,CD
AB,88.808456,-178.762826,-77.349304,-0.200000,-0.120000,9.940000,0.000000,0.010000,0.000000,0.050000,0.250000,317115,1,1,0,1345015,3,CD
AB,88.808456,-178.762826,-77.922261,-0.190000,-0.130000,9.940000,0.000000,0.010000,0.000000,0.050000,0.040000,317652,1,1,0,1345552,3,CD
AB,88.808456,-178.762826,-77.922261,-0.200000,-0.110000,9.940000,0.000000,-0.020000,0.000000,0.070000,0.060000,318188,1,1,0,1346087,3,CD
AB,88.808456,-178.762826,-77.922261,-0.190000,-0.140000,9.940000,0.000000,0.000000,0.010000,0.040000,0.160000,318724,1,1,0,1346623,3,CD
AB,88.808456,-178.762826,-77.922261,-0.200000,-0.130000,9.950000,0.000000,0.000000,0.000000,0.070000,0.700000,319261,1,1,0,1347161,4,CD
AB,88.808456,-178.762826,-77.922261,-0.190000,-0.140000,9.950000,0.000000,0.000000,0.000000,0.070000,-0.070000,319797,1,1,0,1347697,4,CD
AB,88.808456,-178.762826,-77.922261,-0.190000,-0.130000,9.950000,-0.010000,-0.020000,0.000000,0.060000,0.290000,320333,1,1,0,1348233,4,CD
AB,88.808456,-178.762826,-77.922261,-0.180000,-0.130000,9.930000,0.000000,-0.020000,0.000000,0.070000,0.340000,320869,1,1,0,1348769,4,CD
AB,88.808456,-178.762826,-78.495218,-0.200000,-0.120000,9.930000,0.000000,0.010000,0.000000,0.060000,0.060000,321406,1,1,0,1349305,4,CD
AB,88.808456,-178.762826,-78.495218,-0.200000,-0.130000,9.940000,0.000000,0.010000,0.000000,0.060000,0.050000,321942,1,1,0,1349842,4,CD
AB,88.808456,-178.762826,-78.495218,-0.190000,-0.140000,9.940000,0.010000,0.010000,0.000000,0.070000,0.430000,322478,1,1,0,1350378,4,CD
AB,88.808456,-178.762826,-78.495218,-0.180000,-0.120000,9.940000,0.000000,0.010000,0.010000,0.060000,0.050000,323014,1,1,0,1350914,4,CD
AB,88.808456,-178.762826,-78.495218,-0.190000,-0.120000,9.950000,0.000000,-0.010000,0.000000,0.050000,-0.870000,323551,1,1,0,1351450,3,CD
AB,88.808456,-178.762826,-78.495218,-0.200000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.040000,-0.710000,324087,1,1,0,1351986,3,CD
AB,88.808456,-178.762826,-78.495218,-0.180000,-0.140000,9.950000,0.000000,0.020000,0.000000,0.050000,-0.290000,324623,1,1,0,1352523,3,CD
AB,88.808456,-178.762826,-78.495218,-0.190000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.030000,-0.520000,325149,1,1,0,1353131,3,CD
AB,88.808456,-178.762826,-78.495218,-0.190000,-0.140000,9.940000,0.000000,0.000000,0.000000,0.040000,-0.650000,325768,1,1,0,1353668,3,CD
AB,88.808456,-178.762826,-78.495218,-0.190000,-0.120000,9.940000,0.000000,0.010000,0.000000,0.050000,0.280000,326304,1,1,0,1354203,3,CD
AB,88.808456,-178.762826,-78.495218,-0.200000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.060000,0.320000,326840,1,1,0,1354740,3,CD
AB,88.235498,-178.762826,-79.068175,-0.190000,-0.140000,9.940000,0.000000,0.020000,0.000000,0.050000,0.060000,327376,1,1,0,1355275,3,CD
AB,88.808456,-178.762826,-79.068175,-0.200000,-0.120000,9.950000,0.000000,-0.010000,0.000000,0.050000,0.000000,327912,1,1,0,1355812,3,CD
AB,88.808456,-178.762826,-79.068175,-0.200000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.050000,-0.110000,328448,1,1,0,1356347,3,CD
AB,88.808456,-178.762826,-79.068175,-0.190000,-0.130000,9.950000,-0.010000,0.000000,0.000000,0.020000,-0.950000,328984,1,1,0,1356884,4,CD
AB,88.808456,-178.762826,-79.641133,-0.180000,-0.130000,9.950000,0.000000,0.000000,-0.010000,0.030000,0.100000,329520,1,1,0,1357421,4,CD
AB,88.808456,-178.762826,-79.641133,-0.190000,-0.130000,9.950000,0.010000,-0.010000,0.000000,0.030000,0.000000,330057,1,1,0,1357957,4,CD
AB,88.808456,-178.762826,-79.641133,-0.190000,-0.130000,9.940000,0.000000,-0.010000,0.000000,0.040000,0.030000,330593,1,1,0,1358493,4,CD
AB,88.808456,-178.762826,-79.641133,-0.180000,-0.130000,9.950000,0.000000,0.000000,0.000000,0.020000,-0.260000,331130,1,1,0,1359029,4,CD
AB,88.808456,-178.762826,-79.641133,-0.190000,-0.130000,9.940000,0.000000,0.020000,0.000000,0.030000,-0.080000,331665,1,1,0,1359566,4,CD
AB,88.808456,-178.762826,-79.641133,-0.190000,-0.140000,9.930000,0.000000,0.000000,0.000000,0.040000,-0.330000,332201,1,1,0,1360101,4,CD
AB,88.808456,-178.762826,-79.641133,-0.180000,-0.130000,9.940000,0.000000,0.010000,0.000000,0.040000,-0.090000,332737,1,1,0,1360637,4,CD
AB,88.808456,-178.762826,-79.641133,-0.190000,-0.140000,9.950000,0.000000,-0.010000,-0.010000,0.030000,-0.130000,333273,1,1,0,1361173,4,CD
AB,88.808456,-178.762826,-80.214090,-0.190000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.060000,0.080000,333809,1,1,0,1361709,4,CD
AB,88.808456,-178.762826,-80.214090,-0.180000,-0.140000,9.940000,0.000000,0.000000,0.000000,0.000000,-1.260000,334346,1,1,0,1362246,3,CD
AB,88.808456,-178.762826,-80.214090,-0.200000,-0.140000,9.940000,-0.010000,0.000000,0.000000,0.020000,0.270000,334882,1,1,0,1362782,3,CD
AB,88.808456,-178.762826,-80.214090,-0.200000,-0.140000,9.950000,0.000000,0.000000,0.000000,0.020000,-0.530000,335418,1,1,0,1363317,3,CD
AB,88.808456,-178.762826,-80.214090,-0.200000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.030000,0.040000,335954,1,1,0,1363854,3,CD
AB,88.808456,-178.762826,-80.787047,-0.200000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.440000,336490,1,1,0,1364390,3,CD
AB,88.808456,-178.762826,-80.787047,-0.190000,-0.130000,9.960000,0.000000,0.000000,0.000000,0.010000,0.470000,337026,1,1,0,1364926,3,CD
AB,88.808456,-178.762826,-80.787047,-0.190000,-0.120000,9.940000,0.000000,-0.020000,0.010000,0.010000,0.370000,337562,1,1,0,1365462,3,CD
AB,88.808456,-178.762826,-80.787047,-0.190000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.010000,0.160000,338098,1,1,0,1365997,3,CD
AB,88.808456,-178.762826,-80.787047,-0.220000,-0.120000,9.960000,0.000000,0.000000,-0.010000,0.010000,0.000000,338635,1,1,0,1366535,3,CD
AB,88.808456,-178.762826,-80.787047,-0.200000,-0.140000,9.940000,0.000000,-0.020000,0.000000,0.000000,-0.020000,339171,1,1,0,1367070,3,CD
AB,88.808456,-178.762826,-81.360004,-0.180000,-0.120000,9.940000,0.000000,0.000000,0.000000,0.020000,0.030000,339707,1,1,0,1367608,4,CD
AB,88.808456,-178.762826,-81.360004,-0.190000,-0.140000,9.930000,0.000000,0.000000,0.000000,0.000000,-0.170000,340243,1,1,0,1368143,4,CD
AB,88.808456,-178.762826,-81.360004,-0.190000,-0.120000,9.940000,0.000000,0.000000,0.010000,0.020000,0.270000,340779,1,1,0,1368679,4,CD
AB,88.808456,-178.762826,-81.360004,-0.200000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.000000,0.050000,341315,1,1,0,1369215,4,CD
AB,88.808456,-178.762826,-81.360004,-0.180000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.000000,-0.700000,341851,1,1,0,1369751,4,CD
AB,88.808456,-178.762826,-81.360004,-0.200000,-0.130000,9.930000,0.000000,0.000000,0.000000,0.030000,0.950000,342387,1,1,0,1370288,4,CD
AB,88.808456,-178.762826,-81.932962,-0.190000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.000000,-0.260000,342923,1,1,0,1370823,4,CD
AB,88.808456,-178.762826,-81.932962,-0.200000,-0.130000,9.930000,0.000000,-0.010000,0.000000,0.000000,0.770000,343459,1,1,0,1371360,4,CD
AB,88.808456,-178.762826,-81.932962,-0.190000,-0.130000,9.960000,0.000000,0.010000,0.000000,0.020000,0.000000,343995,1,1,0,1371895,4,CD
AB,88.808456,-178.762826,-81.932962,-0.200000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.010000,0.330000,344531,1,1,0,1372431,3,CD
AB,88.808456,-178.762826,-81.932962,-0.190000,-0.150000,9.940000,0.000000,-0.010000,0.000000,0.010000,0.870000,345067,1,1,0,1372967,3,CD
AB,88.808456,-178.762826,-81.932962,-0.190000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.040000,0.520000,345603,1,1,0,1373503,3,CD
AB,88.808456,-178.762826,-81.932962,-0.190000,-0.120000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.850000,346139,1,1,0,1374038,3,CD
AB,88.808456,-178.762826,-81.932962,-0.190000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.020000,0.480000,346676,1,1,0,1374575,3,CD
AB,88.808456,-178.762826,-81.932962,-0.190000,-0.120000,9.950000,0.000000,0.000000,0.000000,0.010000,0.080000,347212,1,1,0,1375112,3,CD
AB,88.808456,-178.762826,-81.932962,-0.180000,-0.130000,9.950000,0.000000,0.000000,0.000000,0.020000,0.140000,347748,1,1,0,1375647,3,CD
AB,88.808456,-178.762826,-82.505926,-0.190000,-0.130000,9.940000,0.000000,0.010000,0.000000,0.020000,0.000000,348284,1,1,0,1376184,3,CD
AB,88.808456,-178.762826,-82.505926,-0.200000,-0.130000,9.940000,0.010000,0.000000,-0.010000,0.040000,0.290000,348820,1,1,0,1376719,3,CD
AB,88.808456,-178.762826,-82.505926,-0.200000,-0.100000,9.950000,-0.010000,0.000000,0.000000,0.020000,0.080000,349356,1,1,0,1377257,4,CD
AB,88.808456,-178.762826,-82.505926,-0.180000,-0.120000,9.940000,0.000000,-0.010000,0.000000,0.030000,0.300000,349892,1,1,0,1377792,4,CD
AB,88.808456,-178.762826,-82.505926,-0.200000,-0.130000,9.940000,0.000000,-0.020000,-0.010000,0.040000,0.570000,350428,1,1,0,1378328,4,CD
AB,88.808456,-178.762826,-82.505926,-0.190000,-0.120000,9.940000,0.000000,0.020000,0.000000,0.030000,0.180000,350964,1,1,0,1378865,4,CD
AB,88.808456,-178.762826,-83.078883,-0.190000,-0.130000,9.960000,0.000000,-0.010000,0.000000,0.010000,0.220000,351500,1,1,0,1379400,4,CD
AB,88.808456,-178.762826,-83.078883,-0.200000,-0.140000,9.940000,-0.010000,0.000000,0.000000,0.040000,1.430000,352036,1,1,0,1379936,4,CD
AB,88.808456,-178.762826,-83.078883,-0.190000,-0.100000,9.950000,0.000000,0.000000,0.000000,0.030000,0.360000,352572,1,1,0,1380472,4,CD
AB,88.808456,-178.762826,-82.505926,-0.210000,-0.120000,9.940000,0.000000,0.000000,0.000000,0.030000,0.470000,353108,1,1,0,1381008,4,CD
AB,88.808456,-178.762826,-83.078883,-0.190000,-0.120000,9.960000,0.000000,-0.010000,-0.010000,0.010000,-0.110000,353646,1,1,0,1381545,3,CD
AB,88.808456,-178.762826,-83.078883,-0.180000,-0.120000,9.950000,-0.010000,0.020000,0.000000,0.020000,0.490000,354181,1,1,0,1382081,3,CD
AB,88.808456,-178.762826,-83.078883,-0.190000,-0.130000,9.930000,-0.010000,-0.020000,-0.010000,0.020000,0.000000,354717,1,1,0,1382617,3,CD
AB,88.808456,-178.762826,-83.078883,-0.200000,-0.120000,9.950000,0.000000,-0.040000,0.000000,0.010000,-0.050000,355253,1,1,0,1383153,3,CD
AB,88.808456,-178.762826,-83.078883,-0.190000,-0.120000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.430000,355790,1,1,0,1383690,3,CD
AB,88.808456,-178.762826,-83.078883,-0.200000,-0.130000,9.940000,0.000000,0.000000,0.000000,0.000000,-0.120000,356326,1,1,0,1384226,3,CD
AB,88.808456,-178.762826,-83.078883,-0.200000,-0.110000,9.940000,0.010000,-0.030000,0.000000,0.010000,0.480000,356862,1,1,0,1384762,3,CD
