checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,maxrecorded alt,altitudeagl,filteredalt,imutemp, barotemp, state,checksum2
101,1391607,1391516,0,0,-0.174819,0.498422,9.904845,-0.085512,0.033294,0.316366,-18.192181,41.037369,-0.526162,-3740.000000,3657.000000,-36.000000,3.532526,-86.985294,69.316311,0.608517,-0.372821,-0.578583,0.394910,1214.326172,87472.484375,-0.095553,1.709961,1.344116,1.219631,35.500000,39.643005,0,202
101,1393667,1393567,0,0,-0.173294,0.487014,9.903361,-0.380801,-0.014939,0.590545,-18.289957,40.819965,0.131540,-3756.000000,3619.000000,3.000000,4.555237,-87.012041,70.412939,0.607935,-0.373032,-0.578677,0.395469,1214.358398,87472.484375,0.080886,1.709961,1.376343,1.372268,35.500000,39.643005,1,202
101,1393838,1393645,0,0,-0.182689,0.485323,9.902153,-0.027079,-0.281346,0.507008,-18.338846,40.694103,-0.628471,-3764.000000,3597.000000,-43.000000,4.555237,-87.012041,70.412939,0.607935,-0.373032,-0.578677,0.395469,1214.299438,87474.953125,0.115170,1.709961,1.317383,1.381999,35.500000,39.657001,1,202
101,1394009,1393780,0,0,-0.168141,0.494303,9.900879,-0.977148,-0.569770,-0.056400,-18.253290,40.739872,-0.643087,-3750.000000,3605.000000,-44.000000,4.555237,-87.012041,70.412939,0.607935,-0.373032,-0.578677,0.395469,1214.363281,87471.218750,0.186935,1.709961,1.381226,1.391369,35.500000,39.619682,1,202
101,1394176,1394077,0,0,-0.185337,0.488126,9.892037,-0.152545,0.101850,0.072685,-18.241070,40.751312,0.058462,-3743.000000,3623.000000,16.000000,4.474357,-86.989761,70.187550,0.608555,-0.372237,-0.579018,0.394763,1214.411133,87471.570312,0.235317,1.709961,1.429077,1.420375,35.500000,39.643005,1,202
101,1394354,1394166,0,0,-0.186201,0.495446,9.901693,0.301171,0.093789,0.238853,-18.241070,40.728428,-0.233850,-3748.000000,3603.000000,-16.000000,4.474357,-86.989761,70.187550,0.608555,-0.372237,-0.579018,0.394763,1214.379883,87473.398438,0.189497,1.709961,1.397827,1.456089,35.500000,39.643005,1,202
101,1394532,1394305,0,0,-0.178383,0.500165,9.903577,0.139913,-0.144476,0.234014,-18.320509,40.785641,-0.613856,-3761.000000,3613.000000,-42.000000,4.563695,-86.930775,70.371378,0.608492,-0.372465,-0.578432,0.395504,1214.479736,87469.078125,0.236241,1.709961,1.497681,1.491586,35.500000,39.615017,1,202
101,1394707,1394607,0,0,-0.176858,0.497656,9.892008,0.261428,0.167813,-0.359883,-18.351067,40.768478,-1.081555,-3766.000000,3610.000000,-74.000000,4.563695,-86.930775,70.371378,0.608492,-0.372465,-0.578432,0.395504,1214.559082,87470.070312,0.304003,1.709961,1.577026,1.548961,35.500000,39.652336,1,202
101,1394944,1394697,0,0,-0.182244,0.496590,9.895507,0.780842,0.287900,0.587613,-18.210516,40.894337,0.190003,-3738.000000,3636.000000,209.000000,3.857371,-86.940105,69.847290,0.607959,-0.373606,-0.577745,0.396251,1214.474854,87473.703125,0.276722,1.709961,1.492798,1.492724,35.500000,39.643005,1,202
101,1395121,1395022,0,0,-0.178306,0.484366,9.893367,0.017296,-0.174559,-0.022142,-18.228848,40.837128,0.043847,-3746.000000,3622.000000,3.000000,3.857371,-86.940105,69.847290,0.607959,-0.373606,-0.577745,0.396251,1214.444824,87472.117188,0.191707,1.709961,1.462769,1.552003,35.500000,39.615017,1,202
101,1395301,1395101,0,0,-0.181063,0.478877,9.892978,0.051333,-0.556533,0.620574,-18.253290,41.003040,0.131540,-3750.000000,3651.000000,9.000000,3.290507,-87.037572,69.288465,0.607571,-0.374161,-0.578106,0.395797,1214.447510,87471.835938,0.108580,1.709961,1.465454,1.467134,35.500000,39.624348,1,202
101,1395482,1395383,0,0,-0.186167,0.481126,9.893888,-0.188159,0.061512,-0.187857,-18.338846,40.934387,-0.496931,-3764.000000,3639.000000,-34.000000,3.290507,-87.037572,69.288465,0.607571,-0.374161,-0.578106,0.395797,1214.298218,87476.406250,-0.116035,1.709961,1.316162,1.495541,35.500000,39.629013,1,202
101,1395714,1395466,0,0,-0.177767,0.478006,9.893742,-0.193171,-0.429314,0.297413,-18.222738,40.997322,-0.394621,-3745.000000,3650.000000,-27.000000,3.567842,-87.049197,69.600256,0.607344,-0.374307,-0.578105,0.396009,1214.336060,87472.148438,-0.182276,1.709961,1.354004,1.360898,35.500000,39.629013,1,202
101,1395871,1395783,0,0,-0.178873,0.497357,9.904662,-0.260752,-0.382496,-0.156442,-18.216627,40.888618,-0.263081,-3744.000000,3631.000000,-18.000000,3.567842,-87.049197,69.600256,0.607344,-0.374307,-0.578105,0.396009,1214.409302,87471.828125,-0.185563,1.709961,1.427246,1.330424,35.500000,39.619682,1,202
101,1396028,1395863,0,0,-0.173458,0.491555,9.898291,-0.285019,-0.844508,0.313674,-18.314400,41.014481,-0.701549,-3760.000000,3653.000000,-48.000000,4.628259,-86.985485,70.563251,0.607780,-0.373301,-0.578306,0.395996,1214.387939,87473.070312,-0.173493,1.709961,1.405884,1.403107,35.500000,39.633678,1,202
